Date,Open,High,Low,Close,Adj Close,Volume
2014-02-10,3.196580,3.307690,3.196580,3.303420,3.269803,10946246
2014-02-11,null,null,null,null,null,null
2014-02-12,3.294870,3.350430,3.269230,3.346150,3.312098,7981752
2014-02-13,null,null,null,null,null,null
2014-02-14,3.333330,3.371790,3.286320,3.367520,3.333251,10750093
2014-02-17,null,null,null,null,null,null
2014-02-18,3.401710,3.478630,3.401710,3.465810,3.430541,11987925
2014-02-19,3.461540,3.534190,3.427350,3.452990,3.417851,14686214
2014-02-20,null,null,null,null,null,null
2014-02-21,3.329060,3.354700,3.252140,3.294870,3.261340,6750619
2014-02-24,3.286320,3.329060,3.269230,3.320510,3.286719,8159089
2014-02-25,3.329060,3.341880,3.111110,3.141030,3.109066,11110811
2014-02-26,3.106840,3.153850,3.059830,3.149570,3.117519,5078448
2014-02-27,null,null,null,null,null,null
2014-02-28,null,null,null,null,null,null
2014-03-03,null,null,null,null,null,null
2014-03-04,3.209400,3.243590,3.183760,3.209400,3.176740,4641797
2014-03-05,3.222220,3.247860,3.213680,3.226500,3.193666,3846134
2014-03-06,3.217950,3.230770,3.145300,3.222220,3.189429,4976668
2014-03-07,3.209400,3.277780,3.188030,3.196580,3.164050,3729464
2014-03-10,3.183760,3.183760,3.025640,3.029910,2.999076,4782436
2014-03-11,null,null,null,null,null,null
2014-03-12,3.047010,3.076920,3.004270,3.017090,2.986387,2885896
2014-03-13,3.017090,3.068380,3.017090,3.064100,3.032918,3428966
2014-03-14,null,null,null,null,null,null
2014-03-17,3.059830,3.111110,3.051280,3.111110,3.079450,2886474
2014-03-18,3.119660,3.141030,3.098290,3.111110,3.079450,2988313
2014-03-19,null,null,null,null,null,null
2014-03-20,3.102560,3.123930,3.029910,3.055560,3.024466,3380158
2014-03-21,null,null,null,null,null,null
2014-03-24,null,null,null,null,null,null
2014-03-25,3.072650,3.085470,3.055560,3.076920,3.045608,3888591
2014-03-26,null,null,null,null,null,null
2014-03-27,null,null,null,null,null,null
2014-03-28,3.192310,3.269230,3.106840,3.106840,3.075223,9578970
2014-03-31,null,null,null,null,null,null
2014-04-01,3.042740,3.094020,3.042740,3.094020,3.062534,3044890
2014-04-02,3.089740,3.102560,3.064100,3.094020,3.062534,2787141
2014-04-03,3.102560,3.196580,3.094020,3.149570,3.117519,5860050
2014-04-04,3.145300,3.200850,3.119660,3.192310,3.159824,4464484
2014-04-08,3.192310,3.217950,3.149570,3.196580,3.164050,4632156
2014-04-09,null,null,null,null,null,null
2014-04-10,null,null,null,null,null,null
2014-04-11,null,null,null,null,null,null
2014-04-14,null,null,null,null,null,null
2014-04-15,null,null,null,null,null,null
2014-04-16,3.269230,3.388890,3.256410,3.384620,3.350177,15922406
2014-04-17,3.384620,3.431620,3.354700,3.358970,3.324788,9815554
2014-04-18,3.354700,3.388890,3.341880,3.376070,3.341714,6313189
2014-04-21,3.371790,3.371790,3.230770,3.243590,3.210582,9740243
2014-04-22,null,null,null,null,null,null
2014-04-23,null,null,null,null,null,null
2014-04-24,3.333330,3.350430,3.307690,3.320510,3.286719,4793843
2014-04-25,3.303420,3.311970,3.213680,3.247860,3.214808,7776251
2014-04-28,null,null,null,null,null,null
